zone,city,area,village,village_code
10007010-03,彰化縣,彰化市,中山里,10007010011
10007010-03,彰化縣,彰化市,中正里,10007010012
10007170-03,彰化縣,社頭鄉,埤斗村,10007170020
10007170-04,彰化縣,社頭鄉,湳雅村,10007170021
10007010-02,彰化縣,彰化市,中央里,10007010017
10007170-01,彰化縣,社頭鄉,松竹村,10007170022
10007010-02,彰化縣,彰化市,富貴里,10007010018
10007010-02,彰化縣,彰化市,民權里,10007010019
10007170-03,彰化縣,社頭鄉,清水村,10007170023
10007170-04,彰化縣,社頭鄉,協和村,10007170024
10007010-01,彰化縣,彰化市,成功里,10007010040
10007010-01,彰化縣,彰化市,延和里,10007010041
10007010-01,彰化縣,彰化市,介壽里,10007010046
10007010-01,彰化縣,彰化市,延平里,10007010047
10007010-01,彰化縣,彰化市,建寶里,10007010048
10007010-01,彰化縣,彰化市,福安里,10007010049
10007010-01,彰化縣,彰化市,南興里,10007010042
10007010-01,彰化縣,彰化市,西安里,10007010043
10007010-01,彰化縣,彰化市,彰安里,10007010044
10007010-01,彰化縣,彰化市,光南里,10007010045
10007010-02,彰化縣,彰化市,磚[磘]里,10007010030
10007010-01,彰化縣,彰化市,大同里,10007010035
10007010-01,彰化縣,彰化市,永生里,10007010036
10007010-01,彰化縣,彰化市,華陽里,10007010037
10007010-01,彰化縣,彰化市,華北里,10007010038
10007010-02,彰化縣,彰化市,平和里,10007010031
10007010-01,彰化縣,彰化市,桃源里,10007010032
10007010-03,彰化縣,彰化市,卦山里,10007010033
10007010-01,彰化縣,彰化市,東興里,10007010034
10007010-01,彰化縣,彰化市,南瑶里,10007010039
10013030-03,屏東縣,東港鎮,豐漁里,10013030010
10013030-03,屏東縣,東港鎮,盛漁里,10013030011
10013030-04,屏東縣,東港鎮,船頭里,10013030016
10013030-04,屏東縣,東港鎮,下廍里,10013030017
10013030-04,屏東縣,東港鎮,大潭里,10013030018
10013030-03,屏東縣,東港鎮,興漁里,10013030012
10013030-03,屏東縣,東港鎮,鎮海里,10013030013
10013030-03,屏東縣,東港鎮,嘉蓮里,10013030014
10013030-03,屏東縣,東港鎮,南平里,10013030015
10004130-02,新竹縣,五峰鄉,桃山村,10004130004
10004130-01,新竹縣,五峰鄉,大隘村,10004130001
10004130-03,新竹縣,五峰鄉,花園村,10004130002
10004130-03,新竹縣,五峰鄉,竹林村,10004130003
09020030-01,金門縣,金湖鎮,正義里,09020030003
09020030-01,金門縣,金湖鎮,料羅里,09020030004
09020030-01,金門縣,金湖鎮,瓊林里,09020030005
09020030-01,金門縣,金湖鎮,新湖里,09020030006
10013030-02,屏東縣,東港鎮,朝安里,10013030007
09020030-01,金門縣,金湖鎮,新市里,09020030001
10013030-01,屏東縣,東港鎮,新勝里,10013030001
09020030-01,金門縣,金湖鎮,山外里,09020030002
10013030-01,屏東縣,東港鎮,頂中里,10013030003
09020030-01,金門縣,金湖鎮,溪湖里,09020030007
09020030-01,金門縣,金湖鎮,蓮庵里,09020030008
10013030-02,屏東縣,東港鎮,東隆里,10013030009
10008020-01,南投縣,埔里鎮,東門里,10008020001
10008020-02,南投縣,埔里鎮,南門里,10008020002
10008020-02,南投縣,埔里鎮,西門里,10008020003
10008020-03,南投縣,埔里鎮,大城里,10008020008
10008020-03,南投縣,埔里鎮,籃城里,10008020009
10008020-02,南投縣,埔里鎮,北門里,10008020004
10008020-03,南投縣,埔里鎮,同聲里,10008020005
10008020-03,南投縣,埔里鎮,薰化里,10008020006
10008020-03,南投縣,埔里鎮,清新里,10008020007
10007120-02,彰化縣,田中鎮,中路里,10007120013
10007120-01,彰化縣,田中鎮,新庄里,10007120014
10007120-03,彰化縣,田中鎮,三安里,10007120015
10007120-03,彰化縣,田中鎮,大崙里,10007120016
10007120-02,彰化縣,田中鎮,西路里,10007120010
10007120-02,彰化縣,田中鎮,東路里,10007120011
10007120-02,彰化縣,田中鎮,南路里,10007120012
10008020-04,南投縣,埔里鎮,一新里,10008020022
10008020-04,南投縣,埔里鎮,廣成里,10008020023
10007120-03,彰化縣,田中鎮,沙崙里,10007120017
10008020-04,南投縣,埔里鎮,史港里,10008020024
10007120-03,彰化縣,田中鎮,新民里,10007120018
10008020-04,南投縣,埔里鎮,福興里,10008020025
10007120-02,彰化縣,田中鎮,梅州里,10007120019
10008020-04,南投縣,埔里鎮,房里里,10008020020
10008020-04,南投縣,埔里鎮,向善里,10008020021
10008020-04,南投縣,埔里鎮,牛眠里,10008020026
10008020-02,南投縣,埔里鎮,大湳里,10008020027
10008020-02,南投縣,埔里鎮,蜈蚣里,10008020028
10008020-04,南投縣,埔里鎮,合成里,10008020029
10007120-01,彰化縣,田中鎮,碧峰里,10007120002
10007120-01,彰化縣,田中鎮,東源里,10007120003
10007120-01,彰化縣,田中鎮,復興里,10007120004
10007120-01,彰化縣,田中鎮,平和里,10007120005
10007120-01,彰化縣,田中鎮,香山里,10007120001
10008020-01,南投縣,埔里鎮,水頭里,10008020011
10008020-01,南投縣,埔里鎮,麒麟里,10008020012
10007120-01,彰化縣,田中鎮,頂潭里,10007120006
10008020-01,南投縣,埔里鎮,珠格里,10008020013
10007120-02,彰化縣,田中鎮,中潭里,10007120007
10008020-01,南投縣,埔里鎮,溪南里,10008020014
10007120-02,彰化縣,田中鎮,龍潭里,10007120008
10007120-02,彰化縣,田中鎮,北路里,10007120009
10008020-01,南投縣,埔里鎮,枇杷里,10008020010
10008020-04,南投縣,埔里鎮,鐵山里,10008020019
10008020-03,南投縣,埔里鎮,桃米里,10008020015
10008020-03,南投縣,埔里鎮,成功里,10008020016
10008020-04,南投縣,埔里鎮,南村里,10008020017
10008020-04,南投縣,埔里鎮,愛蘭里,10008020018
10016020-02,澎湖縣,湖西鄉,許家村,10016020014
10016020-02,澎湖縣,湖西鄉,沙港村,10016020015
10016020-03,澎湖縣,湖西鄉,城北村,10016020016
10016020-03,澎湖縣,湖西鄉,太武村,10016020017
10016020-02,澎湖縣,湖西鄉,東石村,10016020010
10016020-02,澎湖縣,湖西鄉,中西村,10016020011
10016020-02,澎湖縣,湖西鄉,潭邊村,10016020012
10016020-02,澎湖縣,湖西鄉,鼎灣村,10016020013
10010020-02,嘉義縣,朴子市,双溪里,10010020012
10010020-02,嘉義縣,朴子市,溪口里,10010020013
10010020-02,嘉義縣,朴子市,德興里,10010020014
10016020-03,澎湖縣,湖西鄉,隘門村,10016020018
10010020-02,嘉義縣,朴子市,仁和里,10010020015
10016020-03,澎湖縣,湖西鄉,林投村,10016020019
10010020-01,嘉義縣,朴子市,竹圍里,10010020010
10010020-02,嘉義縣,朴子市,新寮里,10010020011
10010020-02,嘉義縣,朴子市,大鄉里,10010020016
10010020-02,嘉義縣,朴子市,大葛里,10010020017
10010020-02,嘉義縣,朴子市,佳禾里,10010020018
10010020-03,嘉義縣,朴子市,竹村里,10010020019
10007120-03,彰化縣,田中鎮,三民里,10007120020
10007120-03,彰化縣,田中鎮,三光里,10007120021
10007120-03,彰化縣,田中鎮,大社里,10007120022
10016020-01,澎湖縣,湖西鄉,青螺村,10016020003
10016020-01,澎湖縣,湖西鄉,白坑村,10016020004
10016020-01,澎湖縣,湖西鄉,南寮村,10016020005
10016020-01,澎湖縣,湖西鄉,北寮村,10016020006
10016020-01,澎湖縣,湖西鄉,湖西村,10016020001
10016020-01,澎湖縣,湖西鄉,湖東村,10016020002
10010060-02,嘉義縣,溪口鄉,本厝村,10010060010
10010020-01,嘉義縣,朴子市,安福里,10010020001
10010060-01,嘉義縣,溪口鄉,柳溝村,10010060011
10013140-01,屏東縣,竹田鄉,頭崙村,10013140005
10010020-01,嘉義縣,朴子市,平和里,10010020002
10013140-01,屏東縣,竹田鄉,二崙村,10013140006
10010020-01,嘉義縣,朴子市,內厝里,10010020003
10016020-01,澎湖縣,湖西鄉,紅羅村,10016020007
10013140-01,屏東縣,竹田鄉,美崙村,10013140007
10010020-01,嘉義縣,朴子市,開元里,10010020004
10016020-01,澎湖縣,湖西鄉,西溪村,10016020008
10013140-02,屏東縣,竹田鄉,南勢村,10013140008
10016020-02,澎湖縣,湖西鄉,成功村,10016020009
10013140-01,屏東縣,竹田鄉,竹田村,10013140001
10013140-01,屏東縣,竹田鄉,竹南村,10013140002
10013140-01,屏東縣,竹田鄉,糶糴村,10013140003
10013140-01,屏東縣,竹田鄉,履豐村,10013140004
10010020-01,嘉義縣,朴子市,永和里,10010020009
10010060-01,嘉義縣,溪口鄉,疊溪村,10010060012
10010060-01,嘉義縣,溪口鄉,妙崙村,10010060013
10010060-01,嘉義縣,溪口鄉,坪頂村,10010060014
10010020-01,嘉義縣,朴子市,順天里,10010020005
10013140-02,屏東縣,竹田鄉,西勢村,10013140009
10010020-01,嘉義縣,朴子市,中正里,10010020006
10010020-01,嘉義縣,朴子市,博厚里,10010020007
10010020-01,嘉義縣,朴子市,文化里,10010020008
10016060-01,澎湖縣,七美鄉,東湖村,10016060001
10016060-01,澎湖縣,七美鄉,西湖村,10016060002
10013160-01,屏東縣,枋寮鄉,保生村,10013160003
10016060-02,澎湖縣,七美鄉,中和村,10016060003
10013160-01,屏東縣,枋寮鄉,中寮村,10013160004
10016060-02,澎湖縣,七美鄉,平和村,10016060004
10013160-01,屏東縣,枋寮鄉,安樂村,10013160005
10016060-03,澎湖縣,七美鄉,海豐村,10016060005
10013160-01,屏東縣,枋寮鄉,隆山村,10013160006
10016060-03,澎湖縣,七美鄉,南港村,10016060006
10010060-02,嘉義縣,溪口鄉,游西村,10010060005
10010060-02,嘉義縣,溪口鄉,柴林村,10010060006
10013160-01,屏東縣,枋寮鄉,枋寮村,10013160001
10010060-02,嘉義縣,溪口鄉,林腳村,10010060007
10013160-01,屏東縣,枋寮鄉,新龍村,10013160002
10010060-02,嘉義縣,溪口鄉,美南村,10010060008
10010060-01,嘉義縣,溪口鄉,溪東村,10010060001
10010060-01,嘉義縣,溪口鄉,溪西村,10010060002
10010060-01,嘉義縣,溪口鄉,溪北村,10010060003
10010060-02,嘉義縣,溪口鄉,游東村,10010060004
10013160-02,屏東縣,枋寮鄉,天時村,10013160007
10013160-02,屏東縣,枋寮鄉,地利村,10013160008
10013160-02,屏東縣,枋寮鄉,人和村,10013160009
10010060-02,嘉義縣,溪口鄉,美北村,10010060009
10016020-03,澎湖縣,湖西鄉,尖山村,10016020020
10016020-03,澎湖縣,湖西鄉,龍門村,10016020021
10016020-03,澎湖縣,湖西鄉,菓葉村,10016020022
10010020-03,嘉義縣,朴子市,德家里,10010020023
10010020-03,嘉義縣,朴子市,新庄里,10010020024
10010020-03,嘉義縣,朴子市,梅華里,10010020025
10010020-03,嘉義縣,朴子市,松華里,10010020026
10010020-03,嘉義縣,朴子市,崁前里,10010020020
10010020-03,嘉義縣,朴子市,順安里,10010020021
10010020-03,嘉義縣,朴子市,崁後里,10010020022
10010020-03,嘉義縣,朴子市,南竹里,10010020027
10009070-02,雲林縣,古坑鄉,古坑村,10009070017
10009070-02,雲林縣,古坑鄉,朝陽村,10009070018
10009070-02,雲林縣,古坑鄉,西平村,10009070019
10008130-02,南投縣,仁愛鄉,春陽村,10008130011
10008130-02,南投縣,仁愛鄉,精英村,10008130012
10008130-03,南投縣,仁愛鄉,萬豐村,10008130013
10008130-01,南投縣,仁愛鄉,榮興村,10008130014
10008130-01,南投縣,仁愛鄉,南豐村,10008130010
10008130-02,南投縣,仁愛鄉,翠華村,10008130015
10008130-02,南投縣,仁愛鄉,都達村,10008130016
10008130-02,南投縣,仁愛鄉,德鹿谷村,10008130017
10009070-02,雲林縣,古坑鄉,湳仔村,10009070020
10009070-01,雲林縣,古坑鄉,新庄村,10009070006
10009070-01,雲林縣,古坑鄉,棋盤村,10009070007
10009070-04,雲林縣,古坑鄉,華山村,10009070008
10009070-04,雲林縣,古坑鄉,華南村,10009070009
10008130-03,南投縣,仁愛鄉,法治村,10008130001
10008130-03,南投縣,仁愛鄉,中正村,10008130002
10008130-04,南投縣,仁愛鄉,互助村,10008130003
10013110-02,屏東縣,高樹鄉,新豐村,10013110011
10008130-03,南投縣,仁愛鄉,親愛村,10008130008
10013110-03,屏東縣,高樹鄉,泰山村,10013110012
10008130-01,南投縣,仁愛鄉,大同村,10008130009
10013110-03,屏東縣,高樹鄉,南華村,10013110013
10013110-03,屏東縣,高樹鄉,廣福村,10013110014
10008130-04,南投縣,仁愛鄉,新生村,10008130004
10008130-02,南投縣,仁愛鄉,力行村,10008130005
10008130-02,南投縣,仁愛鄉,發祥村,10008130006
10013110-02,屏東縣,高樹鄉,舊寮村,10013110010
10013110-04,屏東縣,高樹鄉,新南村,10013110019
10009070-04,雲林縣,古坑鄉,樟湖村,10009070013
10009070-04,雲林縣,古坑鄉,草嶺村,10009070014
10009070-03,雲林縣,古坑鄉,永昌村,10009070015
10013110-03,屏東縣,高樹鄉,廣興村,10013110015
10009070-03,雲林縣,古坑鄉,麻園村,10009070016
10013110-04,屏東縣,高樹鄉,舊庄村,10013110016
10013110-04,屏東縣,高樹鄉,田子村,10013110017
10009070-03,雲林縣,古坑鄉,永光村,10009070010
10013110-04,屏東縣,高樹鄉,鹽樹村,10013110018
10009070-04,雲林縣,古坑鄉,桂林村,10009070011
10009070-03,雲林縣,古坑鄉,崁腳村,10009070012
09007010-01,連江縣,南竿鄉,清水村,09007010004
09007010-01,連江縣,南竿鄉,仁愛村,09007010005
09007010-01,連江縣,南竿鄉,津沙村,09007010006
09007010-01,連江縣,南竿鄉,馬祖村,09007010007
09007010-01,連江縣,南竿鄉,介壽村,09007010001
09007010-01,連江縣,南竿鄉,復興村,09007010002
09007010-01,連江縣,南竿鄉,福沃村,09007010003
09007010-01,連江縣,南竿鄉,珠螺村,09007010008
09007010-01,連江縣,南竿鄉,四維村,09007010009
10002010-02,宜蘭縣,宜蘭市,神農里,10002010001
10010170-02,嘉義縣,大埔鄉,西興村,10010170005
10002010-02,宜蘭縣,宜蘭市,民權里,10002010002
10010170-01,嘉義縣,大埔鄉,大埔村,10010170001
10010170-01,嘉義縣,大埔鄉,和平村,10010170002
10010170-01,嘉義縣,大埔鄉,永樂村,10010170003
10002010-02,宜蘭縣,宜蘭市,進士里,10002010008
10010170-02,嘉義縣,大埔鄉,茄苳村,10010170004
10002010-02,宜蘭縣,宜蘭市,南橋里,10002010009
10013110-01,屏東縣,高樹鄉,高樹村,10013110001
10013110-01,屏東縣,高樹鄉,長榮村,10013110002
10013110-01,屏東縣,高樹鄉,東興村,10013110003
10002010-03,宜蘭縣,宜蘭市,小東里,10002010021
10002010-03,宜蘭縣,宜蘭市,菜園里,10002010022
10002010-03,宜蘭縣,宜蘭市,孝廉里,10002010023
10002010-04,宜蘭縣,宜蘭市,新生里,10002010024
10013110-02,屏東縣,高樹鄉,菜寮村,10013110008
10009070-02,雲林縣,古坑鄉,田心村,10009070002
10013110-02,屏東縣,高樹鄉,司馬村,10013110009
10009070-01,雲林縣,古坑鄉,高林村,10009070003
10009070-01,雲林縣,古坑鄉,荷苞村,10009070004
10009070-01,雲林縣,古坑鄉,東和村,10009070005
10013110-01,屏東縣,高樹鄉,東振村,10013110004
10013110-01,屏東縣,高樹鄉,源泉村,10013110005
10013110-01,屏東縣,高樹鄉,建興村,10013110006
10013110-01,屏東縣,高樹鄉,大埔村,10013110007
10009070-02,雲林縣,古坑鄉,水碓村,10009070001
10005180-01,苗栗縣,泰安鄉,八卦村,10005180001
10002010-04,宜蘭縣,宜蘭市,茭白里,10002010025
10002010-04,宜蘭縣,宜蘭市,北津里,10002010026
10002010-04,宜蘭縣,宜蘭市,梅洲里,10002010027
10002010-04,宜蘭縣,宜蘭市,北門里,10002010028
10005180-03,苗栗縣,泰安鄉,梅園村,10005180006
10005180-03,苗栗縣,泰安鄉,象鼻村,10005180007
10005180-03,苗栗縣,泰安鄉,士林村,10005180008
10005180-01,苗栗縣,泰安鄉,錦水村,10005180002
10005180-02,苗栗縣,泰安鄉,清安村,10005180003
10005180-02,苗栗縣,泰安鄉,大興村,10005180004
10005180-02,苗栗縣,泰安鄉,中興村,10005180005
10014120-02,臺東縣,海端鄉,廣原村,10014120001
10014120-03,臺東縣,海端鄉,加拿村,10014120006
10002010-02,宜蘭縣,宜蘭市,建業里,10002010010
10002010-02,宜蘭縣,宜蘭市,南津里,10002010011
10013200-04,屏東縣,南州鄉,南安村,10013200010
10002010-02,宜蘭縣,宜蘭市,凱旋里,10002010012
10002010-03,宜蘭縣,宜蘭市,黎明里,10002010013
10014120-01,臺東縣,海端鄉,霧鹿村,10014120002
10014120-01,臺東縣,海端鄉,利稻村,10014120003
10014120-02,臺東縣,海端鄉,海端村,10014120004
10014120-03,臺東縣,海端鄉,崁頂村,10014120005
10002010-02,宜蘭縣,宜蘭市,新民里,10002010018
10002010-03,宜蘭縣,宜蘭市,東門里,10002010019
10014030-01,臺東縣,關山鎮,中福里,10014030004
10014030-01,臺東縣,關山鎮,里壠里,10014030005
10002010-03,宜蘭縣,宜蘭市,東村里,10002010014
10014030-03,臺東縣,關山鎮,電光里,10014030006
10002010-03,宜蘭縣,宜蘭市,延平里,10002010015
10014030-03,臺東縣,關山鎮,月眉里,10014030007
10002010-03,宜蘭縣,宜蘭市,七張里,10002010016
10002010-03,宜蘭縣,宜蘭市,慈安里,10002010017
10014030-02,臺東縣,關山鎮,德高里,10014030001
10014030-01,臺東縣,關山鎮,豐泉里,10014030002
10014030-02,臺東縣,關山鎮,新福里,10014030003
10013160-03,屏東縣,枋寮鄉,東海村,10013160014
10013200-01,屏東縣,南州鄉,溪南村,10013200002
10013160-03,屏東縣,枋寮鄉,大庄村,10013160015
10013200-02,屏東縣,南州鄉,仁里村,10013200003
10013200-02,屏東縣,南州鄉,溪北村,10013200004
10013200-01,屏東縣,南州鄉,七塊村,10013200005
10013160-02,屏東縣,枋寮鄉,內寮村,10013160010
10013160-02,屏東縣,枋寮鄉,新開村,10013160011
10013160-03,屏東縣,枋寮鄉,太源村,10013160012
10013160-03,屏東縣,枋寮鄉,玉泉村,10013160013
10013200-01,屏東縣,南州鄉,溪洲村,10013200001
10013200-01,屏東縣,南州鄉,萬華村,10013200006
10014070-01,臺東縣,東河鄉,北源村,10014070001
10013200-03,屏東縣,南州鄉,米崙村,10013200007
10014070-01,臺東縣,東河鄉,泰源村,10014070002
10013200-03,屏東縣,南州鄉,壽元村,10013200008
10014070-01,臺東縣,東河鄉,東河村,10014070003
10013200-04,屏東縣,南州鄉,同安村,10013200009
10014070-01,臺東縣,東河鄉,尚德村,10014070004
10014070-01,臺東縣,東河鄉,隆昌村,10014070005
10014070-01,臺東縣,東河鄉,興昌村,10014070006
10014070-01,臺東縣,東河鄉,都蘭村,10014070007
10013240-01,屏東縣,滿州鄉,滿州村,10013240001
10013240-03,屏東縣,滿州鄉,長樂村,10013240006
10013240-03,屏東縣,滿州鄉,九棚村,10013240007
10013240-03,屏東縣,滿州鄉,港仔村,10013240008
10013240-01,屏東縣,滿州鄉,里德村,10013240002
10013240-02,屏東縣,滿州鄉,永靖村,10013240003
10013240-02,屏東縣,滿州鄉,港口村,10013240004
10013240-01,屏東縣,滿州鄉,响林村,10013240005
10007060-03,彰化縣,福興鄉,福南村,10007060020
10007060-02,彰化縣,福興鄉,同安村,10007060021
10007060-02,彰化縣,福興鄉,西勢村,10007060022
10002040-04,宜蘭縣,頭城鎮,合興里,10002040004
10002040-04,宜蘭縣,頭城鎮,更新里,10002040005
10002040-04,宜蘭縣,頭城鎮,外澳里,10002040006
10002040-03,宜蘭縣,頭城鎮,港口里,10002040007
10002040-04,宜蘭縣,頭城鎮,石城里,10002040001
10007060-01,彰化縣,福興鄉,番婆村,10007060009
10002040-04,宜蘭縣,頭城鎮,大里里,10002040002
10002040-04,宜蘭縣,頭城鎮,大溪里,10002040003
